gen	pop	freqMut	ScoefMut	DcoefMut	Ne	hmode	prod	U	rho	seed
40000	1	0.0095057	0.305641	0.000268357	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00504786	0.00729673	0.413518	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00812902	0.00357014	0.427897	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00596565	0.0418369	0.0832551	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00737511	0.0618676	0.0311059	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0054412	0.140814	0.0384597	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00517897	0.228708	0.0157419	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0060312	0.0312645	0.225698	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00553953	0.599453	0.0254742	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.007244	0.184165	0.00364636	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00511341	0.00111792	0.0665701	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00708011	0.0635032	0.0511561	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00550675	0.404894	0.000232926	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00547397	0.0203803	0.112691	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00662121	0.199342	0.00453813	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00590009	0.00163093	0.429235	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00511341	0.301823	0.00158634	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00504786	0.0691217	0.0306099	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00508063	0.0127386	0.332892	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.00521175	0.396955	0.0413296	Ne20000	hmode1	prod1	U2	rho0.0001	seed62290144
40000	1	0.0805863	0.000592341	0.0888696	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.06689	0.00981049	0.0266283	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.145553	0.0010817	0.160898	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00918618	0.0773816	0.142545	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.117563	0.00072259	0.0133986	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0813822	0.000213837	0.195713	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0388008	0.00161723	0.151554	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0153877	0.00779372	0.0209644	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0212575	0.00963493	0.0311308	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0214234	0.0105094	0.122544	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0143596	0.0127072	0.127796	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.270511	0.00121078	0.0473264	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0160509	0.00596274	0.0569568	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.010977	0.00492374	0.108264	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.1493	0.000167163	0.47355	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00623466	0.00429917	0.226577	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0327651	0.0298246	0.0126575	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0266631	0.00939201	0.296714	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0411554	0.000496454	0.209651	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0772037	0.000440056	0.115316	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00649997	0.155284	0.0178215	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00902036	0.0574477	0.000413732	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0147907	0.521926	0.00274916	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.939179	1.59005e-05	0.20843	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00726272	0.0346588	0.0546663	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0445712	0.00827334	0.0118266	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00749486	0.173802	0.00335086	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.484015	8.19976e-05	0.351376	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.043112	0.00347691	0.0684388	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0123035	0.572579	0.000459446	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0545865	0.00276671	0.143239	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0110433	0.0870952	0.00579584	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0110101	0.0057517	0.305208	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.202295	0.00180325	0.17855	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0092525	0.00937055	0.469343	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	1	6.68698e-05	0.305423	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00799231	0.159295	0.00500076	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0788618	0.0120122	0.0176321	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.151953	0.000401561	0.478894	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0147244	0.0236072	0.0317534	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00882138	0.101975	0.0801773	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.190588	4.77037e-05	0.314615	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00722955	0.645403	0.010187	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.068316	0.00568029	0.0633108	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0604232	0.000564573	0.094466	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0391656	0.169139	0.0085132	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.017278	0.040653	0.00301681	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0092525	0.048563	0.00409668	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00756119	0.230612	0.0173342	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0168469	0.00134708	0.20287	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0541553	0.0141849	0.0204863	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.024806	0.0020126	0.272046	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.241858	0.000666517	0.301764	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.143497	4.61619e-05	0.360553	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0980633	0.00723888	0.207044	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0982291	0.00089979	0.160839	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0118724	0.259888	0.0307455	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0287524	0.113638	0.0303465	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0779001	0.00263149	0.110964	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.238111	0.000632862	0.46327	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.125224	0.000469697	0.329962	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0655634	0.000171924	0.315953	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.14993	0.00152625	0.418467	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0119719	0.0539695	0.0950458	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.157624	0.000322589	0.00402077	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0209922	0.0541266	0.0210988	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0140612	0.00709123	0.106073	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0195331	0.000609483	0.490962	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00699741	0.00545546	0.173786	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00686476	0.137465	0.00681288	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0188035	0.278915	0.00648451	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0162831	0.0557566	0.00526704	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0355508	0.0292049	0.0223057	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0120382	0.267359	0.0161357	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00812496	0.636753	0.00211264	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0197984	0.0058372	0.02203	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00819128	0.0204448	0.0416188	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00994893	0.00675716	0.263351	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00500763	0.48385	0.0063592	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0137627	0.0256295	0.0907601	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0720966	0.00104298	0.241053	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00533926	0.221883	0.00556641	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00669895	0.0262385	0.159766	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00666578	0.0639003	0.0708667	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.071168	0.000118027	0.388116	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0322345	0.116047	0.00391836	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0307422	0.00397345	0.0396508	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00643364	0.114098	0.00901578	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.014227	0.359147	0.0017729	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0343238	0.00750153	0.0394901	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00858924	0.862611	0.00982785	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00593619	0.994754	0.00396522	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0053061	0.0375665	0.00587661	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00507395	0.0111575	0.128132	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00623466	0.0470709	0.113548	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.14542	0.00889995	0.0254558	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.115175	0.00407053	0.0625672	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.030709	0.0087539	0.147454	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0307754	0.000277132	0.0299883	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0130994	0.174924	0.00298951	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0138622	0.108802	0.0374263	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0140612	0.190875	0.0179702	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0143265	0.0113583	0.145247	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0141606	0.0182843	0.17179	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0184718	0.0258858	0.0638753	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0186708	0.221931	0.000953481	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0119387	0.0372507	0.00117005	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.015653	0.294726	0.0136827	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0224514	0.123754	0.00148976	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00792598	0.476768	0.00818339	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00815812	0.00020831	0.230512	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0981628	0.00173674	0.0445183	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.036811	0.121709	0.00750417	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0336937	0.000186212	0.184676	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.034357	0.00356787	0.0908205	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0323672	0.106204	0.0045131	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0114081	0.0110522	0.0567079	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0288187	0.000120101	0.363301	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0165815	0.000756389	0.186269	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.050839	0.0103699	0.00776012	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.166545	0.000833983	0.469051	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0152882	0.00274005	0.0590886	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00693109	0.0675034	0.182861	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0356835	0.000191416	0.104733	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0173443	0.0141362	0.172291	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00703058	0.0108797	0.0665213	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00736221	0.293525	0.00217762	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0237116	0.00985144	0.130856	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.017477	0.000998557	0.298116	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0166479	0.051234	0.0630589	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00527293	0.0551452	0.123263	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0960403	0.00126331	0.496368	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0171785	0.0242535	0.0329734	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0108443	0.123616	0.0167113	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.138589	0.000530865	0.426744	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0110765	0.0152295	0.244728	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.109239	0.00091051	0.462899	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0170458	0.0172146	0.0654821	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00580354	0.000690295	0.211478	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0319692	0.00383793	0.39013	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.111892	0.000144073	0.371589	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00713007	0.00257591	0.244861	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0180407	0.088338	0.026848	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0222856	0.00736679	0.267033	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0175101	0.0149379	0.221704	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0157193	0.000626115	0.120337	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0068316	0.0385138	0.057186	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00789282	0.0367433	0.00971724	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.095775	0.000524255	0.0484533	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0749154	0.0102131	0.0496501	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0210917	0.00358674	0.00263845	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0180739	0.00362932	0.414117	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0176428	0.069836	0.00749659	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00981628	0.0151649	0.0575932	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00527293	0.406481	0.000744009	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00523977	0.0968419	0.0305269	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0188366	3.36681e-05	0.209851	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0141938	0.241693	0.00659578	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00540558	0.0113103	0.315647	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0253366	0.0270831	0.0757352	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.022783	0.00822834	0.124875	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0119056	0.00835624	0.0524202	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00523977	0.186029	0.00515585	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0239769	0.000196346	0.310045	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0169463	0.132041	0.0300258	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00543875	0.0232062	0.231919	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0194004	0.0502736	0.00943321	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00656629	0.193645	0.0272308	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0212575	0.0387517	0.00343953	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0254693	0.00209667	0.166286	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.202759	4.27063e-05	0.152268	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0977648	2.66805e-05	0.432038	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.233568	6.03113e-05	0.379491	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00905353	0.00420609	0.013607	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0210917	0.00117514	0.0212885	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0141606	6.79927e-05	0.0634855	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0144259	0.212931	0.0116579	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0120714	0.00137581	0.26071	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0280891	0.262676	0.00281109	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0102806	0.00154373	0.132242	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0207601	0.0130515	0.0354138	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00537242	0.127441	0.0170186	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0315713	0.00108306	0.245594	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0141606	0.0886403	0.0019125	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0129668	0.0791281	0.0129094	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0534921	0.000265767	0.0626214	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0595609	0.00461648	0.041695	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0421171	0.00307297	0.26911	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0193672	0.0278129	0.188628	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.017278	0.00177382	0.277544	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0352855	0.0154179	0.0144413	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00696425	0.00525244	0.489028	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00696425	0.020854	0.106233	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0101147	0.0136634	0.181052	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0074617	0.276077	0.00609102	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0100816	0.00322539	0.118997	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0181071	0.00753712	0.0342449	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0224846	0.0194283	0.0874873	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00689792	0.229161	0.034374	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00769384	0.214562	0.000574744	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0245739	0.0155387	0.0884911	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0102142	0.0129102	0.0952619	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0248723	0.000899748	0.164161	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.015653	0.00179243	0.296517	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.015653	2.75196e-05	0.0576267	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0053061	0.0267638	0.37551	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0418187	0.000438869	0.000181289	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00633415	0.323981	0.0118409	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0114413	0.269207	0.0262917	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0120382	0.00496892	0.109289	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0220535	0.0119414	0.0269809	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0265968	0.00183612	0.49439	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00822445	0.0467989	0.149201	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0162499	0.0509122	0.117474	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0162499	0.00113361	0.130638	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00792598	0.0934977	0.000561047	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00623466	0.00132742	0.334253	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0151887	0.00580865	0.19562	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0355508	0.00391556	0.194139	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0280228	0.0040624	0.159659	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0558135	0.000149956	0.482968	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0129336	0.0132613	0.0338275	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00590303	0.0456849	0.0227876	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00596936	0.259985	0.00288357	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0110765	0.0828278	0.018779	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0255024	0.0227628	0.0087766	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00716323	0.0584249	0.00138485	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0127346	0.129536	0.00928866	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0122703	0.127503	0.00101026	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00517344	0.411599	0.0159163	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00921934	0.0488531	0.0322901	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00573722	0.0967066	0.00798978	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0384692	0.000143864	0.085621	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0222856	0.000157424	0.318974	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00938516	0.0527144	0.0666919	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0442727	0.0116945	0.0438593	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0158851	0.690171	0.00468007	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0130663	0.0843551	0.0391262	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0180076	0.00860465	0.24868	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.00640048	0.0115531	0.158572	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0129999	0.00336492	0.338424	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
40000	1	0.0068316	0.00767533	0.240145	Ne20000	hmode1	prod1	U2	rho0.0001	seed995306212
